participant,seed,sort,image,final_img_pos,posX,posY
subjCode129,129,Sort1,M07surp_c,[ 644. -372.],644.0,-372.0
subjCode129,129,Sort1,M07calm_o,[ 644.   75.],644.0,75.0
subjCode129,129,Sort1,M07ang_c,[-500.   75.],-500.0,75.0
subjCode129,129,Sort1,M07fear_c,[ 358. -372.],358.0,-372.0
subjCode129,129,Sort1,M07disg_c,[-214. -372.],-214.0,-372.0
subjCode129,129,Sort1,M07sad_c,[ -71. -372.],-71.0,-372.0
subjCode129,129,Sort1,M07ang_o,[-357.   75.],-357.0,75.0
subjCode129,129,Sort1,M07hap_c,[ 358.   75.],358.0,75.0
subjCode129,129,Sort1,M07neut_c,[ 501. -372.],501.0,-372.0
subjCode129,129,Sort1,M07disg_o,[-357. -372.],-357.0,-372.0
subjCode129,129,Sort1,M07surp_o,[ 501.   75.],501.0,75.0
subjCode129,129,Sort1,M07neut_o,[  72.  373.],72.0,373.0
subjCode129,129,Sort1,M07exc_o,[ 644.  373.],644.0,373.0
subjCode129,129,Sort1,M07exc_c,[ 215.   75.],215.0,75.0
subjCode129,129,Sort1,M07calm_c,[ 215. -372.],215.0,-372.0
subjCode129,129,Sort1,M07hap_o,[ 72.  75.],72.0,75.0
subjCode129,129,Sort1,M07sad_o,[-500. -372.],-500.0,-372.0
subjCode129,129,Sort1,M07fear_o,[ 644. -223.],644.0,-223.0
