participant,seed,sort,image,final_img_pos,posX,posY
subjCode116,16,Sort1,M07sad_o,[-643. -372.],-643.0,-372.0
subjCode116,16,Sort1,M07fear_o,[-357. -372.],-357.0,-372.0
subjCode116,16,Sort1,M07neut_o,[ 644. -372.],644.0,-372.0
subjCode116,16,Sort1,M07sad_c,[ 644.  373.],644.0,373.0
subjCode116,16,Sort1,M07neut_c,[-643.  373.],-643.0,373.0
subjCode116,16,Sort1,M07hap_o,[-71.  75.],-71.0,75.0
subjCode116,16,Sort1,M07calm_o,[ 358.  -74.],358.0,-74.0
subjCode116,16,Sort1,M07exc_c,[  72. -372.],72.0,-372.0
subjCode116,16,Sort1,M07disg_c,[-214.  -74.],-214.0,-74.0
subjCode116,16,Sort1,M07ang_o,[-500.  -74.],-500.0,-74.0
subjCode116,16,Sort1,M07exc_o,[ 215.  373.],215.0,373.0
subjCode116,16,Sort1,M07surp_o,[ 72.  75.],72.0,75.0
subjCode116,16,Sort1,M07calm_c,[-500.  373.],-500.0,373.0
subjCode116,16,Sort1,M07surp_c,[ 358. -372.],358.0,-372.0
subjCode116,16,Sort1,M07hap_c,[ -71. -372.],-71.0,-372.0
subjCode116,16,Sort1,M07fear_c,[-357.  373.],-357.0,373.0
subjCode116,16,Sort1,M07disg_o,[ 501.  224.],501.0,224.0
subjCode116,16,Sort1,M07ang_c,[-214.  224.],-214.0,224.0
