participant,seed,sort,image,final_img_pos,posX,posY
subjCode176,176,Sort2,M14neut_o,[ 72.  75.],72.0,75.0
subjCode176,176,Sort2,F22sad_c,[ 215.  373.],215.0,373.0
subjCode176,176,Sort2,M04disg_c,[ -71.  373.],-71.0,373.0
subjCode176,176,Sort2,M05exc_c,[-214.  373.],-214.0,373.0
subjCode176,176,Sort2,M08fear_o,[-357.  373.],-357.0,373.0
subjCode176,176,Sort2,M03calm_c,[-500.  373.],-500.0,373.0
subjCode176,176,Sort2,F13exc_o,[-643.  373.],-643.0,373.0
subjCode176,176,Sort2,F07neut_c,[ -71.  224.],-71.0,224.0
subjCode176,176,Sort2,F15hap_c,[-214.  224.],-214.0,224.0
subjCode176,176,Sort2,M02ang_c,[-500.  224.],-500.0,224.0
subjCode176,176,Sort2,F17calm_o,[-643.   75.],-643.0,75.0
subjCode176,176,Sort2,F01fear_c,[-500. -223.],-500.0,-223.0
subjCode176,176,Sort2,M12hap_o,[-643. -372.],-643.0,-372.0
subjCode176,176,Sort2,F10disg_o,[  72. -372.],72.0,-372.0
subjCode176,176,Sort2,F14surp_c,[ 72. -74.],72.0,-74.0
subjCode176,176,Sort2,M15surp_o,[-71. -74.],-71.0,-74.0
subjCode176,176,Sort2,M17sad_o,[-71.  75.],-71.0,75.0
subjCode176,176,Sort2,F04ang_o,[ 358.   75.],358.0,75.0
