participant,seed,sort,image,final_img_pos,posX,posY
subjCode124,124,Sort1,M07hap_o,[-643. -372.],-643,-372
subjCode124,124,Sort1,M07sad_o,[ 215.   75.],215,75
subjCode124,124,Sort1,M07ang_c,[-500.  373.],-500,373
subjCode124,124,Sort1,M07disg_o,[ 644. -372.],644,-372
subjCode124,124,Sort1,M07exc_c,[ 501.  373.],501,373
subjCode124,124,Sort1,M07hap_c,[ 501.  224.],501,224
subjCode124,124,Sort1,M07surp_o,[-643. -223.],-643,-223
subjCode124,124,Sort1,M07sad_c,[  72. -372.],72,-372
subjCode124,124,Sort1,M07neut_o,[-214.   75.],-214,75
subjCode124,124,Sort1,M07calm_c,[ 501.   75.],501,75
subjCode124,124,Sort1,M07neut_c,[ 501.  -74.],501,-74
subjCode124,124,Sort1,M07ang_o,[-214. -372.],-214,-372
subjCode124,124,Sort1,M07fear_o,[ -71.  224.],-71,224
subjCode124,124,Sort1,M07surp_c,[ 215.  373.],215,373
subjCode124,124,Sort1,M07exc_o,[-214.  -74.],-214,-74
subjCode124,124,Sort1,M07disg_c,[-500.   75.],-500,75
subjCode124,124,Sort1,M07calm_o,[ 72. -74.],72,-74
subjCode124,124,Sort1,M07fear_c,[-643.   75.],-643,75
