participant,seed,sort,image,final_img_pos,posX,posY
subjCode174,174,Practice,squirrel,[ 72.  75.],72.0,75.0
subjCode174,174,Practice,bird,[-357.   75.],-357.0,75.0
subjCode174,174,Practice,bus,[ 644.  373.],644.0,373.0
subjCode174,174,Practice,table,[ 644. -372.],644.0,-372.0
subjCode174,174,Practice,car,[-643.  373.],-643.0,373.0
