participant,seed,sort,image,final_img_pos,posX,posY
subjCode103,3,Sort2,F17calm_o,[ -71.  224.],-71.0,224.0
subjCode103,3,Sort2,F14surp_c,[-71.  75.],-71.0,75.0
subjCode103,3,Sort2,F22sad_c,[ 644.  373.],644.0,373.0
subjCode103,3,Sort2,M02ang_c,[ 501.  373.],501.0,373.0
subjCode103,3,Sort2,M17sad_o,[  72.  373.],72.0,373.0
subjCode103,3,Sort2,M05exc_c,[ -71.  373.],-71.0,373.0
subjCode103,3,Sort2,M15surp_o,[ 215. -372.],215.0,-372.0
subjCode103,3,Sort2,F01fear_c,[ 215.  224.],215.0,224.0
subjCode103,3,Sort2,F13exc_o,[ 72.  75.],72.0,75.0
subjCode103,3,Sort2,F07neut_c,[ 358. -223.],358.0,-223.0
subjCode103,3,Sort2,M03calm_c,[ 215.   75.],215.0,75.0
subjCode103,3,Sort2,F10disg_o,[-214. -223.],-214.0,-223.0
subjCode103,3,Sort2,F04ang_o,[ -71. -223.],-71.0,-223.0
subjCode103,3,Sort2,M12hap_o,[ 644. -223.],644.0,-223.0
subjCode103,3,Sort2,F15hap_c,[ 215.  -74.],215.0,-74.0
subjCode103,3,Sort2,M08fear_o,[-71. -74.],-71.0,-74.0
subjCode103,3,Sort2,M14neut_o,[ 72. -74.],72.0,-74.0
subjCode103,3,Sort2,M04disg_c,[-357.   75.],-357.0,75.0
