participant,seed,sort,image,final_img_pos,posX,posY
191,191,Sort2,F14surp_c,[-643. -372.],-643.0,-372.0
191,191,Sort2,F04ang_o,[-643.  373.],-643.0,373.0
191,191,Sort2,M04disg_c,[-643.   75.],-643.0,75.0
191,191,Sort2,F13exc_o,[-500. -372.],-500.0,-372.0
191,191,Sort2,F22sad_c,[-500.  373.],-500.0,373.0
191,191,Sort2,M14neut_o,[-500.   75.],-500.0,75.0
191,191,Sort2,M05exc_c,[-357. -372.],-357.0,-372.0
191,191,Sort2,M15surp_o,[-214. -372.],-214.0,-372.0
191,191,Sort2,M12hap_o,[ -71. -372.],-71.0,-372.0
191,191,Sort2,F17calm_o,[  72. -372.],72.0,-372.0
191,191,Sort2,F10disg_o,[-357.  373.],-357.0,373.0
191,191,Sort2,M03calm_c,[ 215. -372.],215.0,-372.0
191,191,Sort2,M08fear_o,[ 358. -372.],358.0,-372.0
191,191,Sort2,F07neut_c,[-357.   75.],-357.0,75.0
191,191,Sort2,F01fear_c,[ 501. -372.],501.0,-372.0
191,191,Sort2,F15hap_c,[ 644. -372.],644.0,-372.0
191,191,Sort2,M02ang_c,[-214.  373.],-214.0,373.0
191,191,Sort2,M17sad_o,[ -71.  373.],-71.0,373.0
