participant,seed,sort,image,final_img_pos,posX,posY
181,181,Sort1,M07disg_o,[ 644.  373.],644.0,373.0
181,181,Sort1,M07fear_c,[-643.  373.],-643.0,373.0
181,181,Sort1,M07ang_c,[-214.   75.],-214.0,75.0
181,181,Sort1,M07calm_o,[ 501.   75.],501.0,75.0
181,181,Sort1,M07sad_c,[-214.  -74.],-214.0,-74.0
181,181,Sort1,M07exc_o,[ -71.  373.],-71.0,373.0
181,181,Sort1,M07ang_o,[ 644.  224.],644.0,224.0
181,181,Sort1,M07calm_c,[ -71.  224.],-71.0,224.0
181,181,Sort1,M07sad_o,[ 644.   75.],644.0,75.0
181,181,Sort1,M07neut_o,[-643.  224.],-643.0,224.0
181,181,Sort1,M07exc_c,[-214. -223.],-214.0,-223.0
181,181,Sort1,M07surp_o,[ 358.  373.],358.0,373.0
181,181,Sort1,M07hap_o,[ 215. -372.],215.0,-372.0
181,181,Sort1,M07disg_c,[-214. -372.],-214.0,-372.0
181,181,Sort1,M07hap_c,[-71. -74.],-71.0,-74.0
181,181,Sort1,M07surp_c,[ -71. -372.],-71.0,-372.0
181,181,Sort1,M07neut_c,[ 501. -223.],501.0,-223.0
181,181,Sort1,M07fear_o,[ 358. -372.],358.0,-372.0
