participant,seed,sort,image,final_img_pos,posX,posY
subjCode306,306,Sort1,M07exc_o,[ -71.  224.],-71.0,224.0
subjCode306,306,Sort1,M07sad_o,[ 215.  -74.],215.0,-74.0
subjCode306,306,Sort1,M07neut_c,[-357.  -74.],-357.0,-74.0
subjCode306,306,Sort1,M07hap_c,[ 215.  224.],215.0,224.0
subjCode306,306,Sort1,M07ang_c,[-500.  224.],-500.0,224.0
subjCode306,306,Sort1,M07surp_c,[ -71. -223.],-71.0,-223.0
subjCode306,306,Sort1,M07calm_c,[-214. -223.],-214.0,-223.0
subjCode306,306,Sort1,M07exc_c,[ 358.  224.],358.0,224.0
subjCode306,306,Sort1,M07ang_o,[-357.  224.],-357.0,224.0
subjCode306,306,Sort1,M07fear_o,[ 644.   75.],644.0,75.0
subjCode306,306,Sort1,M07fear_c,[ 358.   75.],358.0,75.0
subjCode306,306,Sort1,M07hap_o,[-643.  -74.],-643.0,-74.0
subjCode306,306,Sort1,M07calm_o,[-357.   75.],-357.0,75.0
subjCode306,306,Sort1,M07disg_c,[-214.   75.],-214.0,75.0
subjCode306,306,Sort1,M07sad_c,[  72. -372.],72.0,-372.0
subjCode306,306,Sort1,M07surp_o,[ 358. -372.],358.0,-372.0
subjCode306,306,Sort1,M07disg_o,[ 644. -372.],644.0,-372.0
subjCode306,306,Sort1,M07neut_o,[ 358.  -74.],358.0,-74.0
