participant,seed,sort,image,final_img_pos,posX,posY
subjCode128,128,Sort1,M07surp_c,[-214.  -74.],-214.0,-74.0
subjCode128,128,Sort1,M07surp_o,[ 358.  -74.],358.0,-74.0
subjCode128,128,Sort1,M07fear_o,[ 215.  224.],215.0,224.0
subjCode128,128,Sort1,M07sad_c,[-643.  373.],-643.0,373.0
subjCode128,128,Sort1,M07neut_c,[ 644. -372.],644.0,-372.0
subjCode128,128,Sort1,M07hap_c,[-643. -372.],-643.0,-372.0
subjCode128,128,Sort1,M07sad_o,[ 644.  373.],644.0,373.0
subjCode128,128,Sort1,M07fear_c,[-643.  -74.],-643.0,-74.0
subjCode128,128,Sort1,M07calm_o,[  72. -372.],72.0,-372.0
subjCode128,128,Sort1,M07ang_c,[ -71.  373.],-71.0,373.0
subjCode128,128,Sort1,M07exc_c,[-214.  224.],-214.0,224.0
subjCode128,128,Sort1,M07neut_o,[ 501.   75.],501.0,75.0
subjCode128,128,Sort1,M07exc_o,[-357.   75.],-357.0,75.0
subjCode128,128,Sort1,M07ang_o,[ 72. -74.],72.0,-74.0
subjCode128,128,Sort1,M07disg_c,[ 72.  75.],72.0,75.0
subjCode128,128,Sort1,M07disg_o,[-214. -223.],-214.0,-223.0
subjCode128,128,Sort1,M07hap_o,[ 644.  -74.],644.0,-74.0
subjCode128,128,Sort1,M07calm_c,[-71. -74.],-71.0,-74.0
