participant,seed,sort,image,final_img_pos,posX,posY
subjCode120,20,Sort1,M07disg_c,[-357.  -74.],-357.0,-74.0
subjCode120,20,Sort1,M07fear_c,[ 501.  -74.],501.0,-74.0
subjCode120,20,Sort1,M07hap_o,[ 644.  373.],644.0,373.0
subjCode120,20,Sort1,M07neut_o,[-357.  373.],-357.0,373.0
subjCode120,20,Sort1,M07hap_c,[-643. -372.],-643.0,-372.0
subjCode120,20,Sort1,M07ang_o,[ 215.  224.],215.0,224.0
subjCode120,20,Sort1,M07ang_c,[-214.  -74.],-214.0,-74.0
subjCode120,20,Sort1,M07exc_o,[ -71.  373.],-71.0,373.0
subjCode120,20,Sort1,M07neut_c,[ 501. -223.],501.0,-223.0
subjCode120,20,Sort1,M07surp_c,[  72. -223.],72.0,-223.0
subjCode120,20,Sort1,M07calm_o,[ 501.  373.],501.0,373.0
subjCode120,20,Sort1,M07fear_o,[ 644. -372.],644.0,-372.0
subjCode120,20,Sort1,M07disg_o,[ 358.  -74.],358.0,-74.0
subjCode120,20,Sort1,M07surp_o,[-643.  373.],-643.0,373.0
subjCode120,20,Sort1,M07sad_o,[-71. -74.],-71.0,-74.0
subjCode120,20,Sort1,M07exc_c,[-500. -372.],-500.0,-372.0
subjCode120,20,Sort1,M07sad_c,[ 644.  -74.],644.0,-74.0
subjCode120,20,Sort1,M07calm_c,[-500.  -74.],-500.0,-74.0
