participant,seed,sort,image,final_img_pos,posX,posY
subjCode154,154,Sort2,F14surp_c,[ 644.  -74.],644.0,-74.0
subjCode154,154,Sort2,F13exc_o,[-643.  -74.],-643.0,-74.0
subjCode154,154,Sort2,M17sad_o,[-643.   75.],-643.0,75.0
subjCode154,154,Sort2,M02ang_c,[-643.  224.],-643.0,224.0
subjCode154,154,Sort2,F07neut_c,[ 501.  -74.],501.0,-74.0
subjCode154,154,Sort2,F01fear_c,[ 358.  -74.],358.0,-74.0
subjCode154,154,Sort2,M03calm_c,[ 215.  -74.],215.0,-74.0
subjCode154,154,Sort2,M14neut_o,[-643.  373.],-643.0,373.0
subjCode154,154,Sort2,F22sad_c,[ 72. -74.],72.0,-74.0
subjCode154,154,Sort2,M04disg_c,[-500.  373.],-500.0,373.0
subjCode154,154,Sort2,M12hap_o,[-500.  -74.],-500.0,-74.0
subjCode154,154,Sort2,M08fear_o,[-357.  -74.],-357.0,-74.0
subjCode154,154,Sort2,F04ang_o,[-214.  -74.],-214.0,-74.0
subjCode154,154,Sort2,F15hap_c,[-71. -74.],-71.0,-74.0
subjCode154,154,Sort2,F10disg_o,[-357.  373.],-357.0,373.0
subjCode154,154,Sort2,F17calm_o,[ 644. -223.],644.0,-223.0
subjCode154,154,Sort2,M05exc_c,[ 501. -223.],501.0,-223.0
subjCode154,154,Sort2,M15surp_o,[ 358. -223.],358.0,-223.0
