participant,seed,sort,image,final_img_pos,posX,posY
subjCode132,132,Sort1,M07fear_o,[ 644. -372.],644.0,-372.0
subjCode132,132,Sort1,M07surp_o,[ 72. -74.],72.0,-74.0
subjCode132,132,Sort1,M07hap_c,[ 215.  224.],215.0,224.0
subjCode132,132,Sort1,M07calm_c,[  72.  224.],72.0,224.0
subjCode132,132,Sort1,M07fear_c,[ 358.  224.],358.0,224.0
subjCode132,132,Sort1,M07neut_c,[ -71.  224.],-71.0,224.0
subjCode132,132,Sort1,M07surp_c,[-214.  224.],-214.0,224.0
subjCode132,132,Sort1,M07disg_c,[-643. -372.],-643.0,-372.0
subjCode132,132,Sort1,M07disg_o,[-643.  373.],-643.0,373.0
subjCode132,132,Sort1,M07ang_o,[ 501. -372.],501.0,-372.0
subjCode132,132,Sort1,M07calm_o,[ 215.  -74.],215.0,-74.0
subjCode132,132,Sort1,M07exc_c,[-357.  224.],-357.0,224.0
subjCode132,132,Sort1,M07sad_c,[-500. -372.],-500.0,-372.0
subjCode132,132,Sort1,M07hap_o,[-71. -74.],-71.0,-74.0
subjCode132,132,Sort1,M07sad_o,[ 358. -372.],358.0,-372.0
subjCode132,132,Sort1,M07exc_o,[ 501.  224.],501.0,224.0
subjCode132,132,Sort1,M07ang_c,[-357. -372.],-357.0,-372.0
subjCode132,132,Sort1,M07neut_o,[ 644.  224.],644.0,224.0
