participant,seed,sort,image,final_img_pos,posX,posY
subjCode133,133,Sort1,M07disg_c,[  72. -372.],72.0,-372.0
subjCode133,133,Sort1,M07surp_o,[ 358.  373.],358.0,373.0
subjCode133,133,Sort1,M07fear_o,[ 644.   75.],644.0,75.0
subjCode133,133,Sort1,M07ang_o,[ 215. -372.],215.0,-372.0
subjCode133,133,Sort1,M07surp_c,[ 501.  -74.],501.0,-74.0
subjCode133,133,Sort1,M07neut_c,[ 644.  -74.],644.0,-74.0
subjCode133,133,Sort1,M07sad_o,[ 501.   75.],501.0,75.0
subjCode133,133,Sort1,M07calm_c,[ 358.  -74.],358.0,-74.0
subjCode133,133,Sort1,M07ang_c,[ -71. -372.],-71.0,-372.0
subjCode133,133,Sort1,M07calm_o,[ 644.  373.],644.0,373.0
subjCode133,133,Sort1,M07sad_c,[-214. -372.],-214.0,-372.0
subjCode133,133,Sort1,M07exc_o,[ 215.  373.],215.0,373.0
subjCode133,133,Sort1,M07neut_o,[ 72. -74.],72.0,-74.0
subjCode133,133,Sort1,M07hap_o,[  72.  373.],72.0,373.0
subjCode133,133,Sort1,M07hap_c,[ 215.  -74.],215.0,-74.0
subjCode133,133,Sort1,M07exc_c,[-71. -74.],-71.0,-74.0
subjCode133,133,Sort1,M07fear_c,[-357.  -74.],-357.0,-74.0
subjCode133,133,Sort1,M07disg_o,[-500.  224.],-500.0,224.0
