participant,seed,sort,image,final_img_pos,posX,posY
subjCode160,160,Sort1,M07fear_o,[ 72.  75.],72.0,75.0
subjCode160,160,Sort1,M07exc_o,[ 215. -223.],215.0,-223.0
subjCode160,160,Sort1,M07surp_o,[ 358.  224.],358.0,224.0
subjCode160,160,Sort1,M07neut_c,[-357.  -74.],-357.0,-74.0
subjCode160,160,Sort1,M07calm_c,[-500.  -74.],-500.0,-74.0
subjCode160,160,Sort1,M07sad_c,[-214.  373.],-214.0,373.0
subjCode160,160,Sort1,M07ang_o,[ 501.  -74.],501.0,-74.0
subjCode160,160,Sort1,M07hap_c,[ 215.  373.],215.0,373.0
subjCode160,160,Sort1,M07hap_o,[ 215.  -74.],215.0,-74.0
subjCode160,160,Sort1,M07neut_o,[ 501. -372.],501.0,-372.0
subjCode160,160,Sort1,M07sad_o,[ 358. -372.],358.0,-372.0
subjCode160,160,Sort1,M07exc_c,[ 644.   75.],644.0,75.0
subjCode160,160,Sort1,M07ang_c,[ -71. -372.],-71.0,-372.0
subjCode160,160,Sort1,M07calm_o,[-643. -372.],-643.0,-372.0
subjCode160,160,Sort1,M07disg_o,[-643.  373.],-643.0,373.0
subjCode160,160,Sort1,M07fear_c,[-643.   75.],-643.0,75.0
subjCode160,160,Sort1,M07surp_c,[ -71.  224.],-71.0,224.0
subjCode160,160,Sort1,M07disg_c,[-357. -372.],-357.0,-372.0
