participant,seed,sort,image,final_img_pos,posX,posY
subjCode159,159,Sort2,F15hap_c,[  72. -223.],72.0,-223.0
subjCode159,159,Sort2,F13exc_o,[ -71.  373.],-71.0,373.0
subjCode159,159,Sort2,M14neut_o,[ -71. -223.],-71.0,-223.0
subjCode159,159,Sort2,M08fear_o,[-214. -223.],-214.0,-223.0
subjCode159,159,Sort2,M05exc_c,[  72.  373.],72.0,373.0
subjCode159,159,Sort2,M02ang_c,[ 644.   75.],644.0,75.0
subjCode159,159,Sort2,F07neut_c,[ 215.  224.],215.0,224.0
subjCode159,159,Sort2,F14surp_c,[ 358.  224.],358.0,224.0
subjCode159,159,Sort2,F17calm_o,[ 215.  373.],215.0,373.0
subjCode159,159,Sort2,M03calm_c,[ 501.  224.],501.0,224.0
subjCode159,159,Sort2,M04disg_c,[ 501.   75.],501.0,75.0
subjCode159,159,Sort2,M17sad_o,[ -71. -372.],-71.0,-372.0
subjCode159,159,Sort2,F04ang_o,[ 358.   75.],358.0,75.0
subjCode159,159,Sort2,M12hap_o,[ 358.  373.],358.0,373.0
subjCode159,159,Sort2,F10disg_o,[ 215.   75.],215.0,75.0
subjCode159,159,Sort2,M15surp_o,[ 644.  373.],644.0,373.0
subjCode159,159,Sort2,F22sad_c,[  72.  224.],72.0,224.0
subjCode159,159,Sort2,F01fear_c,[ -71.  224.],-71.0,224.0
