participant,seed,sort,image,final_img_pos,posX,posY
subjCode178,178,Sort1,M07surp_o,[ 72. -74.],72.0,-74.0
subjCode178,178,Sort1,M07ang_o,[ 501.  -74.],501.0,-74.0
subjCode178,178,Sort1,M07disg_c,[  72.  224.],72.0,224.0
subjCode178,178,Sort1,M07surp_c,[-214. -223.],-214.0,-223.0
subjCode178,178,Sort1,M07exc_c,[-214.  224.],-214.0,224.0
subjCode178,178,Sort1,M07neut_o,[ 215.   75.],215.0,75.0
subjCode178,178,Sort1,M07hap_c,[-71. -74.],-71.0,-74.0
subjCode178,178,Sort1,M07ang_c,[  72. -223.],72.0,-223.0
subjCode178,178,Sort1,M07sad_c,[ 358. -372.],358.0,-372.0
subjCode178,178,Sort1,M07neut_c,[ 358.   75.],358.0,75.0
subjCode178,178,Sort1,M07sad_o,[ 358. -223.],358.0,-223.0
subjCode178,178,Sort1,M07disg_o,[ 215.  224.],215.0,224.0
subjCode178,178,Sort1,M07hap_o,[-214.   75.],-214.0,75.0
subjCode178,178,Sort1,M07fear_o,[-214. -372.],-214.0,-372.0
subjCode178,178,Sort1,M07calm_o,[-357.  -74.],-357.0,-74.0
subjCode178,178,Sort1,M07exc_o,[-357.  373.],-357.0,373.0
subjCode178,178,Sort1,M07calm_c,[  72. -372.],72.0,-372.0
subjCode178,178,Sort1,M07fear_c,[ -71. -372.],-71.0,-372.0
