participant,seed,sort,image,final_img_pos,posX,posY
subjCode176,176,Practice,table,[ -71.  373.],-71.0,373.0
subjCode176,176,Practice,bird,[-500.  373.],-500.0,373.0
subjCode176,176,Practice,car,[-643.   75.],-643.0,75.0
subjCode176,176,Practice,squirrel,[ 644.  -74.],644.0,-74.0
subjCode176,176,Practice,bus,[ 501.  373.],501.0,373.0
