participant,seed,sort,image,final_img_pos,posX,posY
301,301,Sort1,M07calm_o,[-643.  373.],-643.0,373.0
301,301,Sort1,M07neut_c,[ 644.  373.],644.0,373.0
301,301,Sort1,M07hap_c,[-500.  373.],-500.0,373.0
301,301,Sort1,M07surp_c,[ 644. -372.],644.0,-372.0
301,301,Sort1,M07hap_o,[-357.  373.],-357.0,373.0
301,301,Sort1,M07exc_o,[ 501. -372.],501.0,-372.0
301,301,Sort1,M07sad_c,[-643. -372.],-643.0,-372.0
301,301,Sort1,M07ang_o,[ 501.  373.],501.0,373.0
301,301,Sort1,M07exc_c,[-214.  373.],-214.0,373.0
301,301,Sort1,M07disg_c,[ 72.  75.],72.0,75.0
301,301,Sort1,M07fear_o,[ -71. -372.],-71.0,-372.0
301,301,Sort1,M07calm_c,[-643.   75.],-643.0,75.0
301,301,Sort1,M07disg_o,[ 644.   75.],644.0,75.0
301,301,Sort1,M07surp_o,[-357.  224.],-357.0,224.0
301,301,Sort1,M07ang_c,[-214.  -74.],-214.0,-74.0
301,301,Sort1,M07fear_c,[ 215. -372.],215.0,-372.0
301,301,Sort1,M07sad_o,[-357. -372.],-357.0,-372.0
301,301,Sort1,M07neut_o,[ 358.  -74.],358.0,-74.0
