participant,seed,sort,image,final_img_pos,posX,posY
subjCode152,152,Sort1,M07surp_o,[ -71. -223.],-71.0,-223.0
subjCode152,152,Sort1,M07surp_c,[  72.  224.],72.0,224.0
subjCode152,152,Sort1,M07calm_o,[  72. -372.],72.0,-372.0
subjCode152,152,Sort1,M07hap_c,[ 215. -372.],215.0,-372.0
subjCode152,152,Sort1,M07neut_o,[ 501.  373.],501.0,373.0
subjCode152,152,Sort1,M07neut_c,[ 215.   75.],215.0,75.0
subjCode152,152,Sort1,M07exc_c,[-643.   75.],-643.0,75.0
subjCode152,152,Sort1,M07hap_o,[-71. -74.],-71.0,-74.0
subjCode152,152,Sort1,M07sad_o,[-214.  373.],-214.0,373.0
subjCode152,152,Sort1,M07ang_o,[-357. -223.],-357.0,-223.0
subjCode152,152,Sort1,M07calm_c,[ -71.  224.],-71.0,224.0
subjCode152,152,Sort1,M07fear_o,[-357.  373.],-357.0,373.0
subjCode152,152,Sort1,M07disg_o,[-214. -372.],-214.0,-372.0
subjCode152,152,Sort1,M07sad_c,[ 501.  -74.],501.0,-74.0
subjCode152,152,Sort1,M07exc_o,[ 358.   75.],358.0,75.0
subjCode152,152,Sort1,M07disg_c,[ 358.  -74.],358.0,-74.0
subjCode152,152,Sort1,M07ang_c,[ 215.  -74.],215.0,-74.0
subjCode152,152,Sort1,M07fear_c,[-214.  224.],-214.0,224.0
