participant,seed,sort,image,final_img_pos,posX,posY
subjCode157,157,Sort1,M07sad_o,[ 215.   75.],215.0,75.0
subjCode157,157,Sort1,M07disg_o,[-357.   75.],-357.0,75.0
subjCode157,157,Sort1,M07neut_o,[-500. -223.],-500.0,-223.0
subjCode157,157,Sort1,M07hap_o,[ -71. -372.],-71.0,-372.0
subjCode157,157,Sort1,M07calm_o,[ 215. -372.],215.0,-372.0
subjCode157,157,Sort1,M07exc_c,[ -71. -223.],-71.0,-223.0
subjCode157,157,Sort1,M07ang_c,[ 644.   75.],644.0,75.0
subjCode157,157,Sort1,M07exc_o,[ 501. -372.],501.0,-372.0
subjCode157,157,Sort1,M07hap_c,[ 644. -372.],644.0,-372.0
subjCode157,157,Sort1,M07fear_c,[  72. -372.],72.0,-372.0
subjCode157,157,Sort1,M07disg_c,[  72. -223.],72.0,-223.0
subjCode157,157,Sort1,M07neut_c,[ 215. -223.],215.0,-223.0
subjCode157,157,Sort1,M07fear_o,[ 358. -372.],358.0,-372.0
subjCode157,157,Sort1,M07calm_c,[-214. -372.],-214.0,-372.0
subjCode157,157,Sort1,M07surp_c,[ 358. -223.],358.0,-223.0
subjCode157,157,Sort1,M07ang_o,[-357. -372.],-357.0,-372.0
subjCode157,157,Sort1,M07surp_o,[-214. -223.],-214.0,-223.0
subjCode157,157,Sort1,M07sad_c,[-357. -223.],-357.0,-223.0
