participant,seed,sort,image,final_img_pos,posX,posY
subjCode141,141,Sort2,M08fear_o,[-643. -372.],-643.0,-372.0
subjCode141,141,Sort2,M17sad_o,[ 215.  373.],215.0,373.0
subjCode141,141,Sort2,M05exc_c,[ 358.  224.],358.0,224.0
subjCode141,141,Sort2,M04disg_c,[  72.  373.],72.0,373.0
subjCode141,141,Sort2,F01fear_c,[-71.  75.],-71.0,75.0
subjCode141,141,Sort2,M03calm_c,[ 501.  224.],501.0,224.0
subjCode141,141,Sort2,F14surp_c,[-214.  373.],-214.0,373.0
subjCode141,141,Sort2,F22sad_c,[-500.  373.],-500.0,373.0
subjCode141,141,Sort2,M12hap_o,[ -71. -223.],-71.0,-223.0
subjCode141,141,Sort2,F13exc_o,[  72. -223.],72.0,-223.0
subjCode141,141,Sort2,F17calm_o,[ 358. -223.],358.0,-223.0
subjCode141,141,Sort2,M15surp_o,[-643.   75.],-643.0,75.0
subjCode141,141,Sort2,F15hap_c,[-643.  -74.],-643.0,-74.0
subjCode141,141,Sort2,M02ang_c,[  72.  224.],72.0,224.0
subjCode141,141,Sort2,F07neut_c,[ 215.   75.],215.0,75.0
subjCode141,141,Sort2,F10disg_o,[ 72. -74.],72.0,-74.0
subjCode141,141,Sort2,F04ang_o,[-357. -372.],-357.0,-372.0
subjCode141,141,Sort2,M14neut_o,[-214. -372.],-214.0,-372.0
