participant,seed,sort,image,final_img_pos,posX,posY
subjCode156,156,Sort2,M02ang_c,[ 72.  75.],72.0,75.0
subjCode156,156,Sort2,M04disg_c,[-643.  373.],-643.0,373.0
subjCode156,156,Sort2,F13exc_o,[-500.  -74.],-500.0,-74.0
subjCode156,156,Sort2,M14neut_o,[ 644.  373.],644.0,373.0
subjCode156,156,Sort2,F10disg_o,[ -71.  373.],-71.0,373.0
subjCode156,156,Sort2,F17calm_o,[-214.  -74.],-214.0,-74.0
subjCode156,156,Sort2,F04ang_o,[  72.  373.],72.0,373.0
subjCode156,156,Sort2,F01fear_c,[ 358.  -74.],358.0,-74.0
subjCode156,156,Sort2,M17sad_o,[  72. -372.],72.0,-372.0
subjCode156,156,Sort2,M03calm_c,[-357.  224.],-357.0,224.0
subjCode156,156,Sort2,F14surp_c,[ 358.  224.],358.0,224.0
subjCode156,156,Sort2,F22sad_c,[-214. -372.],-214.0,-372.0
subjCode156,156,Sort2,F07neut_c,[-214.   75.],-214.0,75.0
subjCode156,156,Sort2,F15hap_c,[-357. -223.],-357.0,-223.0
subjCode156,156,Sort2,M08fear_o,[ 644. -223.],644.0,-223.0
subjCode156,156,Sort2,M15surp_o,[ 644.   75.],644.0,75.0
subjCode156,156,Sort2,M05exc_c,[ -71. -223.],-71.0,-223.0
subjCode156,156,Sort2,M12hap_o,[-500.   75.],-500.0,75.0
