participant,seed,sort,image,final_img_pos,posX,posY
subjCode161,161,Sort1,M07exc_c,[ -71. -372.],-71.0,-372.0
subjCode161,161,Sort1,M07surp_c,[-214.  373.],-214.0,373.0
subjCode161,161,Sort1,M07neut_c,[ 644. -372.],644.0,-372.0
subjCode161,161,Sort1,M07fear_o,[-643. -372.],-643.0,-372.0
subjCode161,161,Sort1,M07hap_c,[ 644.  373.],644.0,373.0
subjCode161,161,Sort1,M07disg_c,[ 215. -372.],215.0,-372.0
subjCode161,161,Sort1,M07sad_c,[-357.  373.],-357.0,373.0
subjCode161,161,Sort1,M07ang_o,[-500. -372.],-500.0,-372.0
subjCode161,161,Sort1,M07hap_o,[ 72.  75.],72.0,75.0
subjCode161,161,Sort1,M07exc_o,[-357. -372.],-357.0,-372.0
subjCode161,161,Sort1,M07neut_o,[-500.   75.],-500.0,75.0
subjCode161,161,Sort1,M07calm_c,[ 358.  -74.],358.0,-74.0
subjCode161,161,Sort1,M07ang_c,[ 72. -74.],72.0,-74.0
subjCode161,161,Sort1,M07disg_o,[ 215.  -74.],215.0,-74.0
subjCode161,161,Sort1,M07sad_o,[-214.   75.],-214.0,75.0
subjCode161,161,Sort1,M07surp_o,[-214.  -74.],-214.0,-74.0
subjCode161,161,Sort1,M07fear_c,[ -71. -223.],-71.0,-223.0
subjCode161,161,Sort1,M07calm_o,[-643.  373.],-643.0,373.0
