participant,seed,sort,image,final_img_pos,posX,posY
subjCode131,131,Sort1,M07fear_o,[  72. -372.],72.0,-372.0
subjCode131,131,Sort1,M07neut_o,[-643.  -74.],-643.0,-74.0
subjCode131,131,Sort1,M07ang_o,[ -71.  373.],-71.0,373.0
subjCode131,131,Sort1,M07disg_o,[ 644.  -74.],644.0,-74.0
subjCode131,131,Sort1,M07disg_c,[-643.  373.],-643.0,373.0
subjCode131,131,Sort1,M07exc_c,[ 644.  224.],644.0,224.0
subjCode131,131,Sort1,M07surp_o,[-214. -372.],-214.0,-372.0
subjCode131,131,Sort1,M07calm_c,[ 358. -372.],358.0,-372.0
subjCode131,131,Sort1,M07calm_o,[-500. -372.],-500.0,-372.0
subjCode131,131,Sort1,M07hap_c,[ 644. -372.],644.0,-372.0
subjCode131,131,Sort1,M07ang_c,[ 72.  75.],72.0,75.0
subjCode131,131,Sort1,M07exc_o,[ 358.  -74.],358.0,-74.0
subjCode131,131,Sort1,M07sad_c,[-357.  373.],-357.0,373.0
subjCode131,131,Sort1,M07fear_c,[ 358.  373.],358.0,373.0
subjCode131,131,Sort1,M07hap_o,[ -71. -223.],-71.0,-223.0
subjCode131,131,Sort1,M07neut_c,[-357.   75.],-357.0,75.0
subjCode131,131,Sort1,M07sad_o,[-357. -223.],-357.0,-223.0
subjCode131,131,Sort1,M07surp_c,[ 215. -223.],215.0,-223.0
