participant,seed,sort,image,final_img_pos,posX,posY
subjCode170,170,Sort1,M07sad_c,[-214.  373.],-214.0,373.0
subjCode170,170,Sort1,M07surp_c,[ 215.   75.],215.0,75.0
subjCode170,170,Sort1,M07fear_c,[-71. -74.],-71.0,-74.0
subjCode170,170,Sort1,M07calm_c,[ 72. -74.],72.0,-74.0
subjCode170,170,Sort1,M07neut_o,[ 215. -372.],215.0,-372.0
subjCode170,170,Sort1,M07ang_c,[-357. -223.],-357.0,-223.0
subjCode170,170,Sort1,M07exc_c,[-214.  -74.],-214.0,-74.0
subjCode170,170,Sort1,M07disg_c,[-214. -223.],-214.0,-223.0
subjCode170,170,Sort1,M07fear_o,[ 358.  373.],358.0,373.0
subjCode170,170,Sort1,M07ang_o,[ -71. -223.],-71.0,-223.0
subjCode170,170,Sort1,M07disg_o,[  72. -223.],72.0,-223.0
subjCode170,170,Sort1,M07neut_c,[ 215.  -74.],215.0,-74.0
subjCode170,170,Sort1,M07sad_o,[ -71.  373.],-71.0,373.0
subjCode170,170,Sort1,M07surp_o,[ 501.   75.],501.0,75.0
subjCode170,170,Sort1,M07hap_o,[ 358.   75.],358.0,75.0
subjCode170,170,Sort1,M07calm_o,[ 358. -223.],358.0,-223.0
subjCode170,170,Sort1,M07hap_c,[ 501.  -74.],501.0,-74.0
subjCode170,170,Sort1,M07exc_o,[ 644. -372.],644.0,-372.0
