participant,seed,sort,image,final_img_pos,posX,posY
subjCode134,134,Sort1,M07hap_o,[-643.  373.],-643.0,373.0
subjCode134,134,Sort1,M07ang_c,[ 644.  373.],644.0,373.0
subjCode134,134,Sort1,M07surp_c,[-643. -223.],-643.0,-223.0
subjCode134,134,Sort1,M07sad_c,[ 644.   75.],644.0,75.0
subjCode134,134,Sort1,M07disg_c,[ 644.  224.],644.0,224.0
subjCode134,134,Sort1,M07neut_o,[ -71.  373.],-71.0,373.0
subjCode134,134,Sort1,M07calm_o,[-643.  224.],-643.0,224.0
subjCode134,134,Sort1,M07exc_c,[-643.   75.],-643.0,75.0
subjCode134,134,Sort1,M07calm_c,[-643.  -74.],-643.0,-74.0
subjCode134,134,Sort1,M07neut_c,[ 644.  -74.],644.0,-74.0
subjCode134,134,Sort1,M07fear_c,[ 644. -223.],644.0,-223.0
subjCode134,134,Sort1,M07ang_o,[ -71.  224.],-71.0,224.0
subjCode134,134,Sort1,M07exc_o,[-71.  75.],-71.0,75.0
subjCode134,134,Sort1,M07fear_o,[-71. -74.],-71.0,-74.0
subjCode134,134,Sort1,M07sad_o,[ 644. -372.],644.0,-372.0
subjCode134,134,Sort1,M07hap_c,[-643. -372.],-643.0,-372.0
subjCode134,134,Sort1,M07surp_o,[-500.  373.],-500.0,373.0
subjCode134,134,Sort1,M07disg_o,[ -71. -223.],-71.0,-223.0
