participant,seed,sort,image,final_img_pos,posX,posY
subjCode119,19,Sort1,M07exc_o,[-643.  373.],-643.0,373.0
subjCode119,19,Sort1,M07calm_c,[-500.  373.],-500.0,373.0
subjCode119,19,Sort1,M07sad_c,[ 644. -372.],644.0,-372.0
subjCode119,19,Sort1,M07hap_o,[-357.  373.],-357.0,373.0
subjCode119,19,Sort1,M07ang_c,[ 501. -372.],501.0,-372.0
subjCode119,19,Sort1,M07ang_o,[ 358. -372.],358.0,-372.0
subjCode119,19,Sort1,M07fear_o,[-214.  373.],-214.0,373.0
subjCode119,19,Sort1,M07hap_c,[ -71.  373.],-71.0,373.0
subjCode119,19,Sort1,M07calm_o,[  72.  373.],72.0,373.0
subjCode119,19,Sort1,M07disg_c,[ 215. -372.],215.0,-372.0
subjCode119,19,Sort1,M07neut_c,[ 215.  373.],215.0,373.0
subjCode119,19,Sort1,M07surp_o,[ 358.  373.],358.0,373.0
subjCode119,19,Sort1,M07fear_c,[ 501.  373.],501.0,373.0
subjCode119,19,Sort1,M07surp_c,[ 644.  373.],644.0,373.0
subjCode119,19,Sort1,M07neut_o,[  72. -372.],72.0,-372.0
subjCode119,19,Sort1,M07disg_o,[-643.  224.],-643.0,224.0
subjCode119,19,Sort1,M07sad_o,[ -71. -372.],-71.0,-372.0
subjCode119,19,Sort1,M07exc_c,[-500.  224.],-500.0,224.0
