participant,seed,sort,image,final_img_pos,posX,posY
subjCode122,122,Sort1,M07hap_c,[-71. -74.],-71.0,-74.0
subjCode122,122,Sort1,M07exc_o,[ 72. -74.],72.0,-74.0
subjCode122,122,Sort1,M07ang_c,[-214.  224.],-214.0,224.0
subjCode122,122,Sort1,M07neut_c,[-357.   75.],-357.0,75.0
subjCode122,122,Sort1,M07disg_c,[ -71.  373.],-71.0,373.0
subjCode122,122,Sort1,M07disg_o,[  72. -223.],72.0,-223.0
subjCode122,122,Sort1,M07surp_o,[-214. -223.],-214.0,-223.0
subjCode122,122,Sort1,M07ang_o,[-643.  -74.],-643.0,-74.0
subjCode122,122,Sort1,M07sad_c,[  72.  224.],72.0,224.0
subjCode122,122,Sort1,M07neut_o,[ 358.   75.],358.0,75.0
subjCode122,122,Sort1,M07exc_c,[ 358. -223.],358.0,-223.0
subjCode122,122,Sort1,M07surp_c,[ 501.  373.],501.0,373.0
subjCode122,122,Sort1,M07fear_c,[-500.  224.],-500.0,224.0
subjCode122,122,Sort1,M07calm_c,[-357.  -74.],-357.0,-74.0
subjCode122,122,Sort1,M07sad_o,[-500.  -74.],-500.0,-74.0
subjCode122,122,Sort1,M07hap_o,[-500.   75.],-500.0,75.0
subjCode122,122,Sort1,M07fear_o,[-71.  75.],-71.0,75.0
subjCode122,122,Sort1,M07calm_o,[ 358.  224.],358.0,224.0
