participant,seed,sort,image,final_img_pos,posX,posY
subjCode179,179,Sort1,M07hap_c,[ 72. -74.],72.0,-74.0
subjCode179,179,Sort1,M07fear_o,[-71. -74.],-71.0,-74.0
subjCode179,179,Sort1,M07ang_c,[ 215.  -74.],215.0,-74.0
subjCode179,179,Sort1,M07sad_c,[  72.  224.],72.0,224.0
subjCode179,179,Sort1,M07exc_c,[-214.  -74.],-214.0,-74.0
subjCode179,179,Sort1,M07fear_c,[-71.  75.],-71.0,75.0
subjCode179,179,Sort1,M07disg_c,[ 501.  224.],501.0,224.0
subjCode179,179,Sort1,M07hap_o,[ 501.  -74.],501.0,-74.0
subjCode179,179,Sort1,M07neut_c,[ 358.   75.],358.0,75.0
subjCode179,179,Sort1,M07calm_o,[ 215. -223.],215.0,-223.0
subjCode179,179,Sort1,M07disg_o,[  72. -372.],72.0,-372.0
subjCode179,179,Sort1,M07exc_o,[  72. -223.],72.0,-223.0
subjCode179,179,Sort1,M07surp_c,[ 72.  75.],72.0,75.0
subjCode179,179,Sort1,M07neut_o,[ -71. -223.],-71.0,-223.0
subjCode179,179,Sort1,M07ang_o,[ 215. -372.],215.0,-372.0
subjCode179,179,Sort1,M07sad_o,[ 358. -372.],358.0,-372.0
subjCode179,179,Sort1,M07surp_o,[ 358. -223.],358.0,-223.0
subjCode179,179,Sort1,M07calm_c,[ 501. -223.],501.0,-223.0
