participant,seed,sort,image,final_img_pos,posX,posY
subjCode176,176,Sort1,M07calm_o,[ 501.  373.],501.0,373.0
subjCode176,176,Sort1,M07sad_c,[-214.  373.],-214.0,373.0
subjCode176,176,Sort1,M07hap_o,[-500.   75.],-500.0,75.0
subjCode176,176,Sort1,M07hap_c,[ 215.  -74.],215.0,-74.0
subjCode176,176,Sort1,M07surp_c,[  72.  373.],72.0,373.0
subjCode176,176,Sort1,M07exc_o,[-214. -223.],-214.0,-223.0
subjCode176,176,Sort1,M07fear_o,[-500. -372.],-500.0,-372.0
subjCode176,176,Sort1,M07disg_c,[-500. -223.],-500.0,-223.0
subjCode176,176,Sort1,M07calm_c,[-500.  -74.],-500.0,-74.0
subjCode176,176,Sort1,M07fear_c,[-500.  373.],-500.0,373.0
subjCode176,176,Sort1,M07ang_c,[-500.  224.],-500.0,224.0
subjCode176,176,Sort1,M07neut_o,[  72.  224.],72.0,224.0
subjCode176,176,Sort1,M07disg_o,[ 72.  75.],72.0,75.0
subjCode176,176,Sort1,M07exc_c,[ 72. -74.],72.0,-74.0
subjCode176,176,Sort1,M07neut_c,[ -71.  373.],-71.0,373.0
subjCode176,176,Sort1,M07surp_o,[-357.  373.],-357.0,373.0
subjCode176,176,Sort1,M07sad_o,[-214.  224.],-214.0,224.0
subjCode176,176,Sort1,M07ang_o,[ -71.  224.],-71.0,224.0
