participant,seed,sort,image,final_img_pos,posX,posY
subjCode115,15,Sort2,F17calm_o,[ 215.  224.],215.0,224.0
subjCode115,15,Sort2,M15surp_o,[-500.  224.],-500.0,224.0
subjCode115,15,Sort2,F10disg_o,[ 358. -372.],358.0,-372.0
subjCode115,15,Sort2,M08fear_o,[-357.  224.],-357.0,224.0
subjCode115,15,Sort2,M05exc_c,[  72.  224.],72.0,224.0
subjCode115,15,Sort2,M04disg_c,[ 215. -372.],215.0,-372.0
subjCode115,15,Sort2,M03calm_c,[-357.  -74.],-357.0,-74.0
subjCode115,15,Sort2,F14surp_c,[-214.  -74.],-214.0,-74.0
subjCode115,15,Sort2,M14neut_o,[-643.  224.],-643.0,224.0
subjCode115,15,Sort2,M12hap_o,[ 358.  224.],358.0,224.0
subjCode115,15,Sort2,F01fear_c,[-71. -74.],-71.0,-74.0
subjCode115,15,Sort2,F13exc_o,[ 501.  224.],501.0,224.0
subjCode115,15,Sort2,F15hap_c,[ 644.  224.],644.0,224.0
subjCode115,15,Sort2,M17sad_o,[-643. -372.],-643.0,-372.0
subjCode115,15,Sort2,F07neut_c,[-500.  -74.],-500.0,-74.0
subjCode115,15,Sort2,F22sad_c,[-500. -372.],-500.0,-372.0
subjCode115,15,Sort2,F04ang_o,[  72. -372.],72.0,-372.0
subjCode115,15,Sort2,M02ang_c,[-357. -372.],-357.0,-372.0
