participant,seed,sort,image,final_img_pos,posX,posY
subjCode117,17,Sort2,M03calm_c,[-643.  -74.],-643.0,-74.0
subjCode117,17,Sort2,F10disg_o,[ -71.  224.],-71.0,224.0
subjCode117,17,Sort2,F07neut_c,[  72.  224.],72.0,224.0
subjCode117,17,Sort2,F22sad_c,[ 215.  224.],215.0,224.0
subjCode117,17,Sort2,F17calm_o,[-500.  -74.],-500.0,-74.0
subjCode117,17,Sort2,M12hap_o,[-357.  -74.],-357.0,-74.0
subjCode117,17,Sort2,F15hap_c,[-214.  -74.],-214.0,-74.0
subjCode117,17,Sort2,M08fear_o,[-214.  224.],-214.0,224.0
subjCode117,17,Sort2,M15surp_o,[ 358.  224.],358.0,224.0
subjCode117,17,Sort2,F04ang_o,[-357.  224.],-357.0,224.0
subjCode117,17,Sort2,F14surp_c,[ 644.  224.],644.0,224.0
subjCode117,17,Sort2,F01fear_c,[-71. -74.],-71.0,-74.0
subjCode117,17,Sort2,M02ang_c,[ 501.  224.],501.0,224.0
subjCode117,17,Sort2,F13exc_o,[ 72. -74.],72.0,-74.0
subjCode117,17,Sort2,M04disg_c,[-500.  224.],-500.0,224.0
subjCode117,17,Sort2,M05exc_c,[ 215.  -74.],215.0,-74.0
subjCode117,17,Sort2,M17sad_o,[-643.  224.],-643.0,224.0
subjCode117,17,Sort2,M14neut_o,[ 501.  -74.],501.0,-74.0
