participant,seed,sort,image,final_img_pos,posX,posY
subjCode182,182,Sort1,M07sad_c,[-643. -372.],-643.0,-372.0
subjCode182,182,Sort1,M07exc_c,[ 644.  373.],644.0,373.0
subjCode182,182,Sort1,M07hap_c,[ 501.  373.],501.0,373.0
subjCode182,182,Sort1,M07disg_c,[-357.  -74.],-357.0,-74.0
subjCode182,182,Sort1,M07neut_o,[ 358. -223.],358.0,-223.0
subjCode182,182,Sort1,M07calm_o,[ 358.  373.],358.0,373.0
subjCode182,182,Sort1,M07neut_c,[  72. -372.],72.0,-372.0
subjCode182,182,Sort1,M07ang_o,[-643.   75.],-643.0,75.0
subjCode182,182,Sort1,M07fear_c,[  72.  224.],72.0,224.0
subjCode182,182,Sort1,M07hap_o,[ 215.  373.],215.0,373.0
subjCode182,182,Sort1,M07ang_c,[ 72. -74.],72.0,-74.0
subjCode182,182,Sort1,M07sad_o,[ 501. -223.],501.0,-223.0
subjCode182,182,Sort1,M07fear_o,[ 215. -223.],215.0,-223.0
subjCode182,182,Sort1,M07calm_c,[  72.  373.],72.0,373.0
subjCode182,182,Sort1,M07surp_c,[ -71.  373.],-71.0,373.0
subjCode182,182,Sort1,M07exc_o,[  72. -223.],72.0,-223.0
subjCode182,182,Sort1,M07surp_o,[-214.  373.],-214.0,373.0
subjCode182,182,Sort1,M07disg_o,[ 358.  -74.],358.0,-74.0
