participant,seed,sort,image,final_img_pos,posX,posY
196,196,Sort2,M17sad_o,[-643. -372.],-643.0,-372.0
196,196,Sort2,M15surp_o,[  72.  373.],72.0,373.0
196,196,Sort2,M04disg_c,[ 644.  -74.],644.0,-74.0
196,196,Sort2,M14neut_o,[-214.   75.],-214.0,75.0
196,196,Sort2,F15hap_c,[ 215.   75.],215.0,75.0
196,196,Sort2,F04ang_o,[  72. -372.],72.0,-372.0
196,196,Sort2,M03calm_c,[ 72. -74.],72.0,-74.0
196,196,Sort2,F14surp_c,[-643.  373.],-643.0,373.0
196,196,Sort2,F17calm_o,[-643. -223.],-643.0,-223.0
196,196,Sort2,F13exc_o,[ 358. -223.],358.0,-223.0
196,196,Sort2,M12hap_o,[-500. -223.],-500.0,-223.0
196,196,Sort2,F01fear_c,[-71. -74.],-71.0,-74.0
196,196,Sort2,M08fear_o,[-500.  373.],-500.0,373.0
196,196,Sort2,F07neut_c,[-214.  -74.],-214.0,-74.0
196,196,Sort2,M05exc_c,[ 358.   75.],358.0,75.0
196,196,Sort2,M02ang_c,[ -71. -372.],-71.0,-372.0
196,196,Sort2,F10disg_o,[-214. -372.],-214.0,-372.0
196,196,Sort2,F22sad_c,[-357.  373.],-357.0,373.0
