participant,seed,sort,image,final_img_pos,posX,posY
subjCode118,18,Sort1,M07neut_c,[ 644. -372.],644.0,-372.0
subjCode118,18,Sort1,M07ang_o,[-643. -372.],-643.0,-372.0
subjCode118,18,Sort1,M07exc_c,[ 215.  224.],215.0,224.0
subjCode118,18,Sort1,M07neut_o,[-214. -372.],-214.0,-372.0
subjCode118,18,Sort1,M07fear_c,[ 501. -372.],501.0,-372.0
subjCode118,18,Sort1,M07hap_o,[  72.  224.],72.0,224.0
subjCode118,18,Sort1,M07disg_o,[-500. -372.],-500.0,-372.0
subjCode118,18,Sort1,M07fear_o,[-643.  373.],-643.0,373.0
subjCode118,18,Sort1,M07calm_o,[ 358.  224.],358.0,224.0
subjCode118,18,Sort1,M07exc_o,[ 644.  373.],644.0,373.0
subjCode118,18,Sort1,M07calm_c,[ 358. -372.],358.0,-372.0
subjCode118,18,Sort1,M07hap_c,[ -71.  224.],-71.0,224.0
subjCode118,18,Sort1,M07sad_o,[-357. -372.],-357.0,-372.0
subjCode118,18,Sort1,M07ang_c,[ -71. -223.],-71.0,-223.0
subjCode118,18,Sort1,M07disg_c,[ -71. -372.],-71.0,-372.0
subjCode118,18,Sort1,M07surp_c,[ 215.  373.],215.0,373.0
subjCode118,18,Sort1,M07sad_c,[  72. -372.],72.0,-372.0
subjCode118,18,Sort1,M07surp_o,[-357.   75.],-357.0,75.0
