participant,seed,sort,image,final_img_pos,posX,posY
subjCode305,305,Sort1,M07exc_c,[ 215.   75.],215.0,75.0
subjCode305,305,Sort1,M07ang_o,[  72.  373.],72.0,373.0
subjCode305,305,Sort1,M07neut_c,[-214.  224.],-214.0,224.0
subjCode305,305,Sort1,M07exc_o,[-357.  -74.],-357.0,-74.0
subjCode305,305,Sort1,M07fear_c,[  72. -223.],72.0,-223.0
subjCode305,305,Sort1,M07disg_o,[ 501.   75.],501.0,75.0
subjCode305,305,Sort1,M07sad_c,[-500.  224.],-500.0,224.0
subjCode305,305,Sort1,M07calm_c,[ 358.  373.],358.0,373.0
subjCode305,305,Sort1,M07ang_c,[ 644.   75.],644.0,75.0
subjCode305,305,Sort1,M07surp_c,[ 72. -74.],72.0,-74.0
subjCode305,305,Sort1,M07sad_o,[-71.  75.],-71.0,75.0
subjCode305,305,Sort1,M07neut_o,[ -71.  224.],-71.0,224.0
subjCode305,305,Sort1,M07hap_c,[  72.  224.],72.0,224.0
subjCode305,305,Sort1,M07disg_c,[ 72.  75.],72.0,75.0
subjCode305,305,Sort1,M07hap_o,[-71. -74.],-71.0,-74.0
subjCode305,305,Sort1,M07fear_o,[ 215.  -74.],215.0,-74.0
subjCode305,305,Sort1,M07calm_o,[-214.   75.],-214.0,75.0
subjCode305,305,Sort1,M07surp_o,[ 501.  -74.],501.0,-74.0
