participant,seed,sort,image,final_img_pos,posX,posY
subjCode139,139,Sort1,M07neut_c,[ 215.  -74.],215.0,-74.0
subjCode139,139,Sort1,M07hap_o,[-71. -74.],-71.0,-74.0
subjCode139,139,Sort1,M07calm_c,[ 358.  -74.],358.0,-74.0
subjCode139,139,Sort1,M07surp_o,[ 72. -74.],72.0,-74.0
subjCode139,139,Sort1,M07fear_c,[-500.  -74.],-500.0,-74.0
subjCode139,139,Sort1,M07calm_o,[-214.  -74.],-214.0,-74.0
subjCode139,139,Sort1,M07disg_c,[-214. -223.],-214.0,-223.0
subjCode139,139,Sort1,M07fear_o,[ -71. -372.],-71.0,-372.0
subjCode139,139,Sort1,M07neut_o,[ 358. -372.],358.0,-372.0
subjCode139,139,Sort1,M07surp_c,[ 215. -372.],215.0,-372.0
subjCode139,139,Sort1,M07ang_c,[  72. -372.],72.0,-372.0
subjCode139,139,Sort1,M07exc_c,[  72. -223.],72.0,-223.0
subjCode139,139,Sort1,M07hap_c,[ -71. -223.],-71.0,-223.0
subjCode139,139,Sort1,M07exc_o,[ 501. -223.],501.0,-223.0
subjCode139,139,Sort1,M07sad_o,[ 644. -223.],644.0,-223.0
subjCode139,139,Sort1,M07disg_o,[ 358. -223.],358.0,-223.0
subjCode139,139,Sort1,M07sad_c,[ 215. -223.],215.0,-223.0
subjCode139,139,Sort1,M07ang_o,[-357. -223.],-357.0,-223.0
