participant,seed,sort,image,final_img_pos,posX,posY
subjCode121,121,Sort1,M07fear_c,[-643. -372.],-643.0,-372.0
subjCode121,121,Sort1,M07disg_c,[ 644.  373.],644.0,373.0
subjCode121,121,Sort1,M07ang_o,[ 644.  -74.],644.0,-74.0
subjCode121,121,Sort1,M07neut_o,[-643.   75.],-643.0,75.0
subjCode121,121,Sort1,M07calm_c,[-500. -372.],-500.0,-372.0
subjCode121,121,Sort1,M07hap_o,[ 215. -372.],215.0,-372.0
subjCode121,121,Sort1,M07exc_c,[  72. -372.],72.0,-372.0
subjCode121,121,Sort1,M07surp_c,[-357. -372.],-357.0,-372.0
subjCode121,121,Sort1,M07fear_o,[-500.   75.],-500.0,75.0
subjCode121,121,Sort1,M07exc_o,[-357.   75.],-357.0,75.0
subjCode121,121,Sort1,M07surp_o,[ -71. -372.],-71.0,-372.0
subjCode121,121,Sort1,M07sad_c,[  72.  373.],72.0,373.0
subjCode121,121,Sort1,M07hap_c,[-643. -223.],-643.0,-223.0
subjCode121,121,Sort1,M07disg_o,[ 501.  -74.],501.0,-74.0
subjCode121,121,Sort1,M07sad_o,[ -71.  373.],-71.0,373.0
subjCode121,121,Sort1,M07ang_c,[ 501.  373.],501.0,373.0
subjCode121,121,Sort1,M07calm_o,[ 358. -372.],358.0,-372.0
subjCode121,121,Sort1,M07neut_c,[-500. -223.],-500.0,-223.0
