participant,seed,sort,image,final_img_pos,posX,posY
subjCode104,4,Sort1,M07surp_o,[ 215.  224.],215.0,224.0
subjCode104,4,Sort1,M07exc_c,[-357.  -74.],-357.0,-74.0
subjCode104,4,Sort1,M07exc_o,[ -71.  373.],-71.0,373.0
subjCode104,4,Sort1,M07calm_o,[  72.  224.],72.0,224.0
subjCode104,4,Sort1,M07sad_o,[ 358. -372.],358.0,-372.0
subjCode104,4,Sort1,M07hap_c,[ 358.  224.],358.0,224.0
subjCode104,4,Sort1,M07fear_o,[ 215. -372.],215.0,-372.0
subjCode104,4,Sort1,M07fear_c,[-643.  373.],-643.0,373.0
subjCode104,4,Sort1,M07calm_c,[-643. -372.],-643.0,-372.0
subjCode104,4,Sort1,M07neut_o,[-214. -372.],-214.0,-372.0
subjCode104,4,Sort1,M07disg_o,[-357.  373.],-357.0,373.0
subjCode104,4,Sort1,M07sad_c,[ 501. -372.],501.0,-372.0
subjCode104,4,Sort1,M07surp_c,[ 501.  224.],501.0,224.0
subjCode104,4,Sort1,M07ang_o,[-500.  373.],-500.0,373.0
subjCode104,4,Sort1,M07disg_c,[-643.   75.],-643.0,75.0
subjCode104,4,Sort1,M07ang_c,[ 644.   75.],644.0,75.0
subjCode104,4,Sort1,M07neut_c,[-357.  224.],-357.0,224.0
subjCode104,4,Sort1,M07hap_o,[-214.   75.],-214.0,75.0
