participant,seed,sort,image,final_img_pos,posX,posY
subjCode136,136,Sort1,M07exc_o,[-500.  -74.],-500.0,-74.0
subjCode136,136,Sort1,M07hap_o,[ -71. -372.],-71.0,-372.0
subjCode136,136,Sort1,M07calm_c,[ -71. -223.],-71.0,-223.0
subjCode136,136,Sort1,M07disg_c,[-643.   75.],-643.0,75.0
subjCode136,136,Sort1,M07surp_o,[-214. -372.],-214.0,-372.0
subjCode136,136,Sort1,M07sad_o,[ 644.  -74.],644.0,-74.0
subjCode136,136,Sort1,M07exc_c,[-214. -223.],-214.0,-223.0
subjCode136,136,Sort1,M07fear_c,[  72. -223.],72.0,-223.0
subjCode136,136,Sort1,M07hap_c,[  72. -372.],72.0,-372.0
subjCode136,136,Sort1,M07calm_o,[-357. -372.],-357.0,-372.0
subjCode136,136,Sort1,M07ang_o,[-357. -223.],-357.0,-223.0
subjCode136,136,Sort1,M07neut_o,[-71. -74.],-71.0,-74.0
subjCode136,136,Sort1,M07neut_c,[ 72. -74.],72.0,-74.0
subjCode136,136,Sort1,M07surp_c,[-214.  -74.],-214.0,-74.0
subjCode136,136,Sort1,M07sad_c,[-357.  -74.],-357.0,-74.0
subjCode136,136,Sort1,M07ang_c,[-500. -223.],-500.0,-223.0
subjCode136,136,Sort1,M07disg_o,[-500. -372.],-500.0,-372.0
subjCode136,136,Sort1,M07fear_o,[-643. -372.],-643.0,-372.0
