participant,seed,sort,image,final_img_pos,posX,posY
subjCode113,13,Sort1,M07calm_o,[ 72. -74.],72.0,-74.0
subjCode113,13,Sort1,M07ang_o,[-214.   75.],-214.0,75.0
subjCode113,13,Sort1,M07surp_c,[ 215.   75.],215.0,75.0
subjCode113,13,Sort1,M07surp_o,[-214. -223.],-214.0,-223.0
subjCode113,13,Sort1,M07hap_c,[ 358. -223.],358.0,-223.0
subjCode113,13,Sort1,M07ang_c,[-643.  -74.],-643.0,-74.0
subjCode113,13,Sort1,M07disg_o,[ 501.  224.],501.0,224.0
subjCode113,13,Sort1,M07fear_c,[-500.  224.],-500.0,224.0
subjCode113,13,Sort1,M07calm_c,[ -71.  373.],-71.0,373.0
subjCode113,13,Sort1,M07neut_o,[ 215.  373.],215.0,373.0
subjCode113,13,Sort1,M07exc_o,[-500. -372.],-500.0,-372.0
subjCode113,13,Sort1,M07neut_c,[-357.  -74.],-357.0,-74.0
subjCode113,13,Sort1,M07sad_o,[  72. -372.],72.0,-372.0
subjCode113,13,Sort1,M07disg_c,[ 644. -223.],644.0,-223.0
subjCode113,13,Sort1,M07exc_c,[-71. -74.],-71.0,-74.0
subjCode113,13,Sort1,M07fear_o,[ 501.   75.],501.0,75.0
subjCode113,13,Sort1,M07sad_c,[ -71. -372.],-71.0,-372.0
subjCode113,13,Sort1,M07hap_o,[ 215.  -74.],215.0,-74.0
