participant,seed,sort,image,final_img_pos,posX,posY
189,189,Sort1,M07surp_o,[-643.  373.],-643.0,373.0
189,189,Sort1,M07hap_o,[-500.  373.],-500.0,373.0
189,189,Sort1,M07calm_c,[-643.   75.],-643.0,75.0
189,189,Sort1,M07exc_o,[-643.  -74.],-643.0,-74.0
189,189,Sort1,M07sad_c,[ 644.   75.],644.0,75.0
189,189,Sort1,M07ang_o,[ 644. -372.],644.0,-372.0
189,189,Sort1,M07fear_o,[ 501. -372.],501.0,-372.0
189,189,Sort1,M07hap_c,[-643.  224.],-643.0,224.0
189,189,Sort1,M07neut_c,[-500.   75.],-500.0,75.0
189,189,Sort1,M07surp_c,[-357.  224.],-357.0,224.0
189,189,Sort1,M07neut_o,[-500.  224.],-500.0,224.0
189,189,Sort1,M07ang_c,[ 501. -223.],501.0,-223.0
189,189,Sort1,M07calm_o,[-500.  -74.],-500.0,-74.0
189,189,Sort1,M07sad_o,[ 501.   75.],501.0,75.0
189,189,Sort1,M07fear_c,[-357.  -74.],-357.0,-74.0
189,189,Sort1,M07disg_c,[ 644. -223.],644.0,-223.0
189,189,Sort1,M07exc_c,[-357.   75.],-357.0,75.0
189,189,Sort1,M07disg_o,[ 644.  -74.],644.0,-74.0
