participant,seed,sort,image,final_img_pos,posX,posY
subjCode162,162,Sort2,M14neut_o,[ 644.  373.],644.0,373.0
subjCode162,162,Sort2,F10disg_o,[ 644. -372.],644.0,-372.0
subjCode162,162,Sort2,M12hap_o,[ 644.   75.],644.0,75.0
subjCode162,162,Sort2,M17sad_o,[ 644.  224.],644.0,224.0
subjCode162,162,Sort2,M02ang_c,[ 501.  373.],501.0,373.0
subjCode162,162,Sort2,M08fear_o,[ 358.  373.],358.0,373.0
subjCode162,162,Sort2,F07neut_c,[ 501.   75.],501.0,75.0
subjCode162,162,Sort2,F13exc_o,[ 358.   75.],358.0,75.0
subjCode162,162,Sort2,F14surp_c,[ 644.  -74.],644.0,-74.0
subjCode162,162,Sort2,M04disg_c,[ 215.  373.],215.0,373.0
subjCode162,162,Sort2,M03calm_c,[ 215.   75.],215.0,75.0
subjCode162,162,Sort2,F22sad_c,[ 644. -223.],644.0,-223.0
subjCode162,162,Sort2,F01fear_c,[ 72.  75.],72.0,75.0
subjCode162,162,Sort2,F17calm_o,[-71.  75.],-71.0,75.0
subjCode162,162,Sort2,F15hap_c,[-214.   75.],-214.0,75.0
subjCode162,162,Sort2,M15surp_o,[-357.   75.],-357.0,75.0
subjCode162,162,Sort2,M05exc_c,[-500.   75.],-500.0,75.0
subjCode162,162,Sort2,F04ang_o,[ 501. -372.],501.0,-372.0
