participant,seed,sort,image,final_img_pos,posX,posY
138,138,Practice,squirrel,[ 215. -372.],215.0,-372.0
138,138,Practice,car,[-357.  -74.],-357.0,-74.0
138,138,Practice,bird,[ 215.  224.],215.0,224.0
138,138,Practice,table,[ 72. -74.],72.0,-74.0
138,138,Practice,bus,[ 358.   75.],358.0,75.0
