participant,seed,sort,image,final_img_pos,posX,posY
subjCode148,148,Practice,table,[ 215.   75.],215.0,75.0
subjCode148,148,Practice,bus,[-71. -74.],-71.0,-74.0
subjCode148,148,Practice,squirrel,[ 215. -223.],215.0,-223.0
subjCode148,148,Practice,car,[-214.  -74.],-214.0,-74.0
subjCode148,148,Practice,bird,[ 358. -223.],358.0,-223.0
