participant,seed,sort,image,final_img_pos,posX,posY
subjCode145,145,Sort1,M07neut_c,[-214.  373.],-214.0,373.0
subjCode145,145,Sort1,M07disg_c,[ 215.  373.],215.0,373.0
subjCode145,145,Sort1,M07ang_c,[ 215.  224.],215.0,224.0
subjCode145,145,Sort1,M07surp_c,[ 644.  373.],644.0,373.0
subjCode145,145,Sort1,M07exc_c,[-643.  373.],-643.0,373.0
subjCode145,145,Sort1,M07calm_c,[ 644.  224.],644.0,224.0
subjCode145,145,Sort1,M07fear_o,[-357.  -74.],-357.0,-74.0
subjCode145,145,Sort1,M07surp_o,[-643.  224.],-643.0,224.0
subjCode145,145,Sort1,M07disg_o,[ 215.   75.],215.0,75.0
subjCode145,145,Sort1,M07sad_c,[-214.  224.],-214.0,224.0
subjCode145,145,Sort1,M07neut_o,[-214.  -74.],-214.0,-74.0
subjCode145,145,Sort1,M07calm_o,[-643.   75.],-643.0,75.0
subjCode145,145,Sort1,M07hap_o,[-500.  224.],-500.0,224.0
subjCode145,145,Sort1,M07fear_c,[ -71.  373.],-71.0,373.0
subjCode145,145,Sort1,M07ang_o,[ 215.  -74.],215.0,-74.0
subjCode145,145,Sort1,M07exc_o,[-71. -74.],-71.0,-74.0
subjCode145,145,Sort1,M07sad_o,[-500.  -74.],-500.0,-74.0
subjCode145,145,Sort1,M07hap_c,[-500.  373.],-500.0,373.0
