participant,seed,sort,image,final_img_pos,posX,posY
subjCode112,12,Sort1,M07neut_c,[ 358. -223.],358.0,-223.0
subjCode112,12,Sort1,M07calm_c,[-71.  75.],-71.0,75.0
subjCode112,12,Sort1,M07calm_o,[ 72.  75.],72.0,75.0
subjCode112,12,Sort1,M07hap_c,[ 215.   75.],215.0,75.0
subjCode112,12,Sort1,M07exc_o,[-643.  373.],-643.0,373.0
subjCode112,12,Sort1,M07sad_o,[ 644.  373.],644.0,373.0
subjCode112,12,Sort1,M07neut_o,[-214.   75.],-214.0,75.0
subjCode112,12,Sort1,M07exc_c,[ 358.   75.],358.0,75.0
subjCode112,12,Sort1,M07surp_c,[ 644. -223.],644.0,-223.0
subjCode112,12,Sort1,M07ang_c,[ 215.  -74.],215.0,-74.0
subjCode112,12,Sort1,M07fear_c,[ 501.   75.],501.0,75.0
subjCode112,12,Sort1,M07surp_o,[ 358.  -74.],358.0,-74.0
subjCode112,12,Sort1,M07hap_o,[ 215.  224.],215.0,224.0
subjCode112,12,Sort1,M07ang_o,[-500.  224.],-500.0,224.0
subjCode112,12,Sort1,M07disg_c,[-357.  224.],-357.0,224.0
subjCode112,12,Sort1,M07fear_o,[-500.  373.],-500.0,373.0
subjCode112,12,Sort1,M07sad_c,[-214.  224.],-214.0,224.0
subjCode112,12,Sort1,M07disg_o,[ 501.  373.],501.0,373.0
