participant,seed,sort,image,final_img_pos,posX,posY
191,191,Practice,bus,[-643.   75.],-643.0,75.0
191,191,Practice,table,[-643.  373.],-643.0,373.0
191,191,Practice,bird,[-643. -372.],-643.0,-372.0
191,191,Practice,car,[-643.  -74.],-643.0,-74.0
191,191,Practice,squirrel,[-500. -372.],-500.0,-372.0
