participant,seed,sort,image,final_img_pos,posX,posY
301,301,Sort2,M14neut_o,[ 644. -372.],644.0,-372.0
301,301,Sort2,F14surp_c,[  72. -372.],72.0,-372.0
301,301,Sort2,M05exc_c,[-643.   75.],-643.0,75.0
301,301,Sort2,M08fear_o,[ 358.  224.],358.0,224.0
301,301,Sort2,M04disg_c,[ 358.  -74.],358.0,-74.0
301,301,Sort2,M03calm_c,[-357.  224.],-357.0,224.0
301,301,Sort2,F22sad_c,[-357. -223.],-357.0,-223.0
301,301,Sort2,F04ang_o,[ 215.  -74.],215.0,-74.0
301,301,Sort2,F10disg_o,[ 215.   75.],215.0,75.0
301,301,Sort2,F07neut_c,[-71.  75.],-71.0,75.0
301,301,Sort2,F13exc_o,[-643.  224.],-643.0,224.0
301,301,Sort2,F15hap_c,[-500.  -74.],-500.0,-74.0
301,301,Sort2,M12hap_o,[-643.  373.],-643.0,373.0
301,301,Sort2,M15surp_o,[ 358. -372.],358.0,-372.0
301,301,Sort2,F17calm_o,[-643.  -74.],-643.0,-74.0
301,301,Sort2,M02ang_c,[-214.  -74.],-214.0,-74.0
301,301,Sort2,M17sad_o,[-357. -372.],-357.0,-372.0
301,301,Sort2,F01fear_c,[ -71. -372.],-71.0,-372.0
