participant,seed,sort,image,final_img_pos,posX,posY
subjCode183,183,Sort2,F15hap_c,[ 644.  373.],644.0,373.0
subjCode183,183,Sort2,F01fear_c,[ -71. -372.],-71.0,-372.0
subjCode183,183,Sort2,F07neut_c,[-643.  373.],-643.0,373.0
subjCode183,183,Sort2,M17sad_o,[-500.   75.],-500.0,75.0
subjCode183,183,Sort2,M08fear_o,[ 644.  -74.],644.0,-74.0
subjCode183,183,Sort2,M14neut_o,[  72.  224.],72.0,224.0
subjCode183,183,Sort2,M03calm_c,[-214.  373.],-214.0,373.0
subjCode183,183,Sort2,M05exc_c,[-71. -74.],-71.0,-74.0
subjCode183,183,Sort2,M12hap_o,[-643. -223.],-643.0,-223.0
subjCode183,183,Sort2,F22sad_c,[ 501. -372.],501.0,-372.0
subjCode183,183,Sort2,M02ang_c,[-500.  -74.],-500.0,-74.0
subjCode183,183,Sort2,F17calm_o,[-71.  75.],-71.0,75.0
subjCode183,183,Sort2,F13exc_o,[-214.  -74.],-214.0,-74.0
subjCode183,183,Sort2,M15surp_o,[-357.  224.],-357.0,224.0
subjCode183,183,Sort2,M04disg_c,[ 215.   75.],215.0,75.0
subjCode183,183,Sort2,F04ang_o,[-357. -223.],-357.0,-223.0
subjCode183,183,Sort2,F10disg_o,[-214. -223.],-214.0,-223.0
subjCode183,183,Sort2,F14surp_c,[  72.  373.],72.0,373.0
