participant,seed,sort,image,final_img_pos,posX,posY
subjCode131,131,Practice,car,[-643. -372.],-643.0,-372.0
subjCode131,131,Practice,bird,[ 358. -372.],358.0,-372.0
subjCode131,131,Practice,bus,[  72.  224.],72.0,224.0
subjCode131,131,Practice,squirrel,[-643.  373.],-643.0,373.0
subjCode131,131,Practice,table,[ 644.  224.],644.0,224.0
