participant,seed,sort,image,final_img_pos,posX,posY
subjCode304,304,Practice,squirrel,[-214.  -74.],-214.0,-74.0
subjCode304,304,Practice,car,[-357.  224.],-357.0,224.0
subjCode304,304,Practice,bird,[ -71.  224.],-71.0,224.0
subjCode304,304,Practice,table,[  72.  224.],72.0,224.0
subjCode304,304,Practice,bus,[ 501.   75.],501.0,75.0
