participant,seed,sort,image,final_img_pos,posX,posY
subjCode155,155,Sort1,M07neut_o,[-71. -74.],-71.0,-74.0
subjCode155,155,Sort1,M07surp_o,[ 644.  373.],644.0,373.0
subjCode155,155,Sort1,M07hap_o,[  72. -372.],72.0,-372.0
subjCode155,155,Sort1,M07sad_o,[ 501.   75.],501.0,75.0
subjCode155,155,Sort1,M07calm_c,[ 215. -372.],215.0,-372.0
subjCode155,155,Sort1,M07ang_o,[ -71. -372.],-71.0,-372.0
subjCode155,155,Sort1,M07sad_c,[ 358.   75.],358.0,75.0
subjCode155,155,Sort1,M07neut_c,[ 358. -372.],358.0,-372.0
subjCode155,155,Sort1,M07disg_c,[ 644. -372.],644.0,-372.0
subjCode155,155,Sort1,M07exc_c,[-357.  -74.],-357.0,-74.0
subjCode155,155,Sort1,M07disg_o,[-357. -372.],-357.0,-372.0
subjCode155,155,Sort1,M07ang_c,[ 501. -372.],501.0,-372.0
subjCode155,155,Sort1,M07surp_c,[  72. -223.],72.0,-223.0
subjCode155,155,Sort1,M07fear_c,[ 72. -74.],72.0,-74.0
subjCode155,155,Sort1,M07hap_c,[-214. -372.],-214.0,-372.0
subjCode155,155,Sort1,M07exc_o,[ -71.  373.],-71.0,373.0
subjCode155,155,Sort1,M07calm_o,[-214.  -74.],-214.0,-74.0
subjCode155,155,Sort1,M07fear_o,[ 72.  75.],72.0,75.0
