participant,seed,sort,image,final_img_pos,posX,posY
subjCode109,9,Sort2,F14surp_c,[ 644.  373.],644.0,373.0
subjCode109,9,Sort2,M15surp_o,[ 644. -372.],644.0,-372.0
subjCode109,9,Sort2,F01fear_c,[ 644.  -74.],644.0,-74.0
subjCode109,9,Sort2,M02ang_c,[ 644.  224.],644.0,224.0
subjCode109,9,Sort2,M03calm_c,[ 644.   75.],644.0,75.0
subjCode109,9,Sort2,M04disg_c,[ -71. -372.],-71.0,-372.0
subjCode109,9,Sort2,M05exc_c,[ 501.  373.],501.0,373.0
subjCode109,9,Sort2,F22sad_c,[ 501.  224.],501.0,224.0
subjCode109,9,Sort2,M14neut_o,[ 501.   75.],501.0,75.0
subjCode109,9,Sort2,M08fear_o,[ 501.  -74.],501.0,-74.0
subjCode109,9,Sort2,M17sad_o,[  72. -372.],72.0,-372.0
subjCode109,9,Sort2,F13exc_o,[ 501. -372.],501.0,-372.0
subjCode109,9,Sort2,F15hap_c,[ 358.  373.],358.0,373.0
subjCode109,9,Sort2,F04ang_o,[ 358.  224.],358.0,224.0
subjCode109,9,Sort2,F10disg_o,[ 358.   75.],358.0,75.0
subjCode109,9,Sort2,F07neut_c,[ 358.  -74.],358.0,-74.0
subjCode109,9,Sort2,F17calm_o,[ 215. -372.],215.0,-372.0
subjCode109,9,Sort2,M12hap_o,[ 358. -372.],358.0,-372.0
