participant,seed,sort,image,final_img_pos,posX,posY
240,140,Sort1,M07disg_o,[-643. -372.],-643.0,-372.0
240,140,Sort1,M07hap_c,[ 501.  -74.],501.0,-74.0
240,140,Sort1,M07fear_o,[-500.  224.],-500.0,224.0
240,140,Sort1,M07sad_c,[-500.  -74.],-500.0,-74.0
240,140,Sort1,M07calm_c,[ 72. -74.],72.0,-74.0
240,140,Sort1,M07surp_c,[ 215.  -74.],215.0,-74.0
240,140,Sort1,M07ang_c,[-357. -372.],-357.0,-372.0
240,140,Sort1,M07surp_o,[ 644.  -74.],644.0,-74.0
240,140,Sort1,M07exc_c,[ 358.  -74.],358.0,-74.0
240,140,Sort1,M07exc_o,[ -71.  224.],-71.0,224.0
240,140,Sort1,M07disg_c,[-643.  -74.],-643.0,-74.0
240,140,Sort1,M07fear_c,[-357.  224.],-357.0,224.0
240,140,Sort1,M07calm_o,[ 501. -223.],501.0,-223.0
240,140,Sort1,M07ang_o,[-500. -372.],-500.0,-372.0
240,140,Sort1,M07neut_o,[-214. -223.],-214.0,-223.0
240,140,Sort1,M07hap_o,[ 644. -223.],644.0,-223.0
240,140,Sort1,M07neut_c,[ -71. -223.],-71.0,-223.0
240,140,Sort1,M07sad_o,[-357.  -74.],-357.0,-74.0
