participant,seed,sort,image,final_img_pos,posX,posY
209,9,Sort2,F14surp_c,[-500.  224.],-500.0,224.0
209,9,Sort2,M15surp_o,[-500.   75.],-500.0,75.0
209,9,Sort2,F01fear_c,[-214.  224.],-214.0,224.0
209,9,Sort2,M02ang_c,[  72.  224.],72.0,224.0
209,9,Sort2,M03calm_c,[ 501.  373.],501.0,373.0
209,9,Sort2,M04disg_c,[-357. -223.],-357.0,-223.0
209,9,Sort2,M05exc_c,[ 501.   75.],501.0,75.0
209,9,Sort2,F22sad_c,[ 72. -74.],72.0,-74.0
209,9,Sort2,M14neut_o,[-214.   75.],-214.0,75.0
209,9,Sort2,M08fear_o,[-500.  -74.],-500.0,-74.0
209,9,Sort2,M17sad_o,[  72. -223.],72.0,-223.0
209,9,Sort2,F13exc_o,[ 501.  -74.],501.0,-74.0
209,9,Sort2,F15hap_c,[ 501.  224.],501.0,224.0
209,9,Sort2,F04ang_o,[  72. -372.],72.0,-372.0
209,9,Sort2,F10disg_o,[-500. -223.],-500.0,-223.0
209,9,Sort2,F07neut_c,[ 72.  75.],72.0,75.0
209,9,Sort2,F17calm_o,[ 501. -223.],501.0,-223.0
209,9,Sort2,M12hap_o,[ 501. -372.],501.0,-372.0
