participant,seed,sort,image,final_img_pos,posX,posY
235,135,Sort1,M07calm_c,[-71. -74.],-71.0,-74.0
235,135,Sort1,M07exc_o,[-357.  224.],-357.0,224.0
235,135,Sort1,M07ang_o,[ 644.  224.],644.0,224.0
235,135,Sort1,M07sad_o,[ 215. -372.],215.0,-372.0
235,135,Sort1,M07hap_o,[ 72. -74.],72.0,-74.0
235,135,Sort1,M07hap_c,[-71.  75.],-71.0,75.0
235,135,Sort1,M07disg_o,[ 501.  224.],501.0,224.0
235,135,Sort1,M07disg_c,[ 644.  373.],644.0,373.0
235,135,Sort1,M07surp_c,[-357.   75.],-357.0,75.0
235,135,Sort1,M07fear_c,[-500.  224.],-500.0,224.0
235,135,Sort1,M07ang_c,[ 501.  373.],501.0,373.0
235,135,Sort1,M07surp_o,[ 72.  75.],72.0,75.0
235,135,Sort1,M07neut_c,[-500.  373.],-500.0,373.0
235,135,Sort1,M07sad_c,[ 358. -372.],358.0,-372.0
235,135,Sort1,M07neut_o,[-500.   75.],-500.0,75.0
235,135,Sort1,M07calm_o,[  72.  224.],72.0,224.0
235,135,Sort1,M07fear_o,[  72. -372.],72.0,-372.0
235,135,Sort1,M07exc_c,[ -71.  224.],-71.0,224.0
