participant,seed,sort,image,final_img_pos,posX,posY
212,12,Sort1,M07neut_c,[ -71.  373.],-71.0,373.0
212,12,Sort1,M07calm_c,[ 358. -372.],358.0,-372.0
212,12,Sort1,M07calm_o,[ 72. -74.],72.0,-74.0
212,12,Sort1,M07hap_c,[ 215. -223.],215.0,-223.0
212,12,Sort1,M07exc_o,[-357.  -74.],-357.0,-74.0
212,12,Sort1,M07sad_o,[-357.  224.],-357.0,224.0
212,12,Sort1,M07neut_o,[-357.   75.],-357.0,75.0
212,12,Sort1,M07exc_c,[  72. -223.],72.0,-223.0
212,12,Sort1,M07surp_c,[ 215. -372.],215.0,-372.0
212,12,Sort1,M07ang_c,[-357.  373.],-357.0,373.0
212,12,Sort1,M07fear_c,[-214.  -74.],-214.0,-74.0
212,12,Sort1,M07surp_o,[ 215.   75.],215.0,75.0
212,12,Sort1,M07hap_o,[ 72.  75.],72.0,75.0
212,12,Sort1,M07ang_o,[-214.  373.],-214.0,373.0
212,12,Sort1,M07disg_c,[-214.  224.],-214.0,224.0
212,12,Sort1,M07fear_o,[-214.   75.],-214.0,75.0
212,12,Sort1,M07sad_c,[-214. -372.],-214.0,-372.0
212,12,Sort1,M07disg_o,[ -71.  224.],-71.0,224.0
