participant,seed,sort,image,final_img_pos,posX,posY
227,27,Sort2,F17calm_o,[-643.  373.],-643.0,373.0
227,27,Sort2,M14neut_o,[-643. -223.],-643.0,-223.0
227,27,Sort2,M08fear_o,[-357. -223.],-357.0,-223.0
227,27,Sort2,M03calm_c,[-643.  224.],-643.0,224.0
227,27,Sort2,F10disg_o,[ 644. -372.],644.0,-372.0
227,27,Sort2,M17sad_o,[-500. -223.],-500.0,-223.0
227,27,Sort2,F15hap_c,[-500.  224.],-500.0,224.0
227,27,Sort2,F01fear_c,[-500. -372.],-500.0,-372.0
227,27,Sort2,F14surp_c,[-357. -372.],-357.0,-372.0
227,27,Sort2,M12hap_o,[-500.  373.],-500.0,373.0
227,27,Sort2,M04disg_c,[ 501. -372.],501.0,-372.0
227,27,Sort2,M15surp_o,[-643. -372.],-643.0,-372.0
227,27,Sort2,F13exc_o,[-357.  373.],-357.0,373.0
227,27,Sort2,F04ang_o,[ 644. -223.],644.0,-223.0
227,27,Sort2,F07neut_c,[-71.  75.],-71.0,75.0
227,27,Sort2,M05exc_c,[-357.  224.],-357.0,224.0
227,27,Sort2,M02ang_c,[ 501. -223.],501.0,-223.0
227,27,Sort2,F22sad_c,[ 215.  -74.],215.0,-74.0
