participant,seed,sort,image,final_img_pos,posX,posY
225,25,Sort1,M07surp_c,[ -71. -372.],-71.0,-372.0
225,25,Sort1,M07calm_c,[ 215. -223.],215.0,-223.0
225,25,Sort1,M07neut_c,[ 501.  -74.],501.0,-74.0
225,25,Sort1,M07fear_c,[ 501.   75.],501.0,75.0
225,25,Sort1,M07neut_o,[ 644. -372.],644.0,-372.0
225,25,Sort1,M07sad_c,[ 358.  -74.],358.0,-74.0
225,25,Sort1,M07hap_o,[-357. -372.],-357.0,-372.0
225,25,Sort1,M07exc_o,[ 501.  224.],501.0,224.0
225,25,Sort1,M07calm_o,[ 215. -372.],215.0,-372.0
225,25,Sort1,M07disg_c,[ 215.   75.],215.0,75.0
225,25,Sort1,M07fear_o,[ 501.  373.],501.0,373.0
225,25,Sort1,M07ang_o,[-500.  224.],-500.0,224.0
225,25,Sort1,M07disg_o,[-214.  224.],-214.0,224.0
225,25,Sort1,M07exc_c,[-214. -372.],-214.0,-372.0
225,25,Sort1,M07surp_o,[-500. -372.],-500.0,-372.0
225,25,Sort1,M07sad_o,[ 215.  224.],215.0,224.0
225,25,Sort1,M07hap_c,[  72. -372.],72.0,-372.0
225,25,Sort1,M07ang_c,[ 72.  75.],72.0,75.0
