participant,seed,sort,image,final_img_pos,posX,posY
237,137,Sort1,M07disg_o,[-214.  224.],-214.0,224.0
237,137,Sort1,M07fear_c,[ 358.   75.],358.0,75.0
237,137,Sort1,M07exc_o,[-357.   75.],-357.0,75.0
237,137,Sort1,M07calm_c,[-214. -223.],-214.0,-223.0
237,137,Sort1,M07sad_c,[ 644.  224.],644.0,224.0
237,137,Sort1,M07disg_c,[ 644. -223.],644.0,-223.0
237,137,Sort1,M07ang_o,[-357.  224.],-357.0,224.0
237,137,Sort1,M07sad_o,[ 501.  224.],501.0,224.0
237,137,Sort1,M07neut_o,[-214.  -74.],-214.0,-74.0
237,137,Sort1,M07calm_o,[-500. -223.],-500.0,-223.0
237,137,Sort1,M07surp_c,[-214. -372.],-214.0,-372.0
237,137,Sort1,M07exc_c,[-357. -223.],-357.0,-223.0
237,137,Sort1,M07fear_o,[-214.   75.],-214.0,75.0
237,137,Sort1,M07hap_o,[-643. -223.],-643.0,-223.0
237,137,Sort1,M07surp_o,[-643. -372.],-643.0,-372.0
237,137,Sort1,M07hap_c,[-357. -372.],-357.0,-372.0
237,137,Sort1,M07ang_c,[ 501. -223.],501.0,-223.0
237,137,Sort1,M07neut_c,[  72. -223.],72.0,-223.0
