participant,seed,sort,image,final_img_pos,posX,posY
215,15,Sort2,F17calm_o,[-71.  75.],-71.0,75.0
215,15,Sort2,M15surp_o,[ 358.  224.],358.0,224.0
215,15,Sort2,F10disg_o,[-357.  -74.],-357.0,-74.0
215,15,Sort2,M08fear_o,[ 358. -223.],358.0,-223.0
215,15,Sort2,M05exc_c,[-71. -74.],-71.0,-74.0
215,15,Sort2,M04disg_c,[-357.   75.],-357.0,75.0
215,15,Sort2,M03calm_c,[ 501. -223.],501.0,-223.0
215,15,Sort2,F14surp_c,[ 358.   75.],358.0,75.0
215,15,Sort2,M14neut_o,[ 644. -223.],644.0,-223.0
215,15,Sort2,M12hap_o,[ -71.  224.],-71.0,224.0
215,15,Sort2,F01fear_c,[ 215.  224.],215.0,224.0
215,15,Sort2,F13exc_o,[ 72.  75.],72.0,75.0
215,15,Sort2,F15hap_c,[  72. -223.],72.0,-223.0
215,15,Sort2,M17sad_o,[-500.   75.],-500.0,75.0
215,15,Sort2,F07neut_c,[ 72. -74.],72.0,-74.0
215,15,Sort2,F22sad_c,[-500.  -74.],-500.0,-74.0
215,15,Sort2,F04ang_o,[-357. -223.],-357.0,-223.0
215,15,Sort2,M02ang_c,[-643.   75.],-643.0,75.0
