participant,seed,sort,image,final_img_pos,posX,posY
234,134,Sort1,M07hap_o,[-500.  224.],-500.0,224.0
234,134,Sort1,M07ang_c,[ 501. -223.],501.0,-223.0
234,134,Sort1,M07surp_c,[ -71. -372.],-71.0,-372.0
234,134,Sort1,M07sad_c,[ 501.  224.],501.0,224.0
234,134,Sort1,M07disg_c,[ 501.   75.],501.0,75.0
234,134,Sort1,M07neut_o,[  72. -372.],72.0,-372.0
234,134,Sort1,M07calm_o,[-357.  -74.],-357.0,-74.0
234,134,Sort1,M07exc_c,[-214. -372.],-214.0,-372.0
234,134,Sort1,M07calm_c,[-500.   75.],-500.0,75.0
234,134,Sort1,M07neut_c,[ 644. -223.],644.0,-223.0
234,134,Sort1,M07fear_c,[ -71. -223.],-71.0,-223.0
234,134,Sort1,M07ang_o,[ 644. -372.],644.0,-372.0
234,134,Sort1,M07exc_o,[  72. -223.],72.0,-223.0
234,134,Sort1,M07fear_o,[ 358.  224.],358.0,224.0
234,134,Sort1,M07sad_o,[ 358.   75.],358.0,75.0
234,134,Sort1,M07hap_c,[-357.   75.],-357.0,75.0
234,134,Sort1,M07surp_o,[-357.  224.],-357.0,224.0
234,134,Sort1,M07disg_o,[ 501. -372.],501.0,-372.0
